samp_id,date,DEPARTAMENTO,PROVINCIA,DISTRITO,LOCALIDAD,ESPECIE,RESULTADO.FINAL,PDL,SES_median,SES_mode,lon,lat
2019_347,2019-11-11,AREQUIPA,AREQUIPA,C. COLORADO,.,CAN,NEGATIVO,NA,NA,NA,NA,NA
2019_348,2019-11-11,AREQUIPA,AREQUIPA,C. COLORADO,MONSERRAT,CAN,NEGATIVO,1.4.158,E,E,-71.601512096505, -16.3176264990423
2019_349,2019-11-12,AREQUIPA,AREQUIPA,SOCABAYA,SAN MARTIN DE SOC,CAN,NEGATIVO,1.25.45,B,B,-71.5317702209777, -16.4417029838283
2019_350,2019-11-12,AREQUIPA,AREQUIPA,M. MELGAR,AV ARGENTINA CUADRA 6,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2019_352,2019-11-13,AREQUIPA,AREQUIPA,J.L.B. Y R,LAS BEGONIAS,CAN,NEGATIVO,1.8.66,A,A,-71.5267947165104, -16.4261863049514
2019_353,2019-11-13,AREQUIPA,AREQUIPA,C. COLORADO,J. L. BUSTAMANTE Y R SEC 5 MZ F LT 5 POZO 6,CAN,POSITIVO,1.4.134,E,E,-71.6054252764783, -16.3367511638995
2019_354,2019-11-15,AREQUIPA,AREQUIPA,C. COLORADO,JOSE M. ARGUEDAS MZ B LT 13,CAN,NEGATIVO,1.4.272,E,E,-71.5490259255248, -16.317965848979
2019_355,2019-11-19,AREQUIPA,AREQUIPA,CAYMA,1ro de JUNIO ZN A MZ B1 LT 1,CAN,NEGATIVO,1.3.60,D,D,-71.5370063832814, -16.3277449256785
2019_356,2019-11-25,AREQUIPA,AREQUIPA,CAYMA,11-may-23,CAN,NEGATIVO,NA,NA,NA,NA,NA
2019_358,2019-11-26,AREQUIPA,AREQUIPA,J.L.B. Y R,P. D CANSECO,CAN,POSITIVO,1.8.34,B,B,-71.5262896499619, -16.428164379382
2019_357,2019-11-26,AREQUIPA,AREQUIPA,C. COLORADO,LA LIBERTAD . SR PACHACTEC,CAN,NEGATIVO,NA,NA,NA,NA,NA
2019_359,2019-11-28,AREQUIPA,AREQUIPA,YURA,C DE DIOS CMTE 33 ZN B MZ N LT 16,CAN,NEGATIVO,1.29.50,D,D,-71.6239947607379, -16.3037512368119
2019_361,2019-11-29,AREQUIPA,AREQUIPA,YURA,HIJOS DE C DE DIOS MZ D LT 5,CAN,NEGATIVO,1.X.31,NA,NA,NA,NA
2019_363,2019-12-05,AREQUIPA,AREQUIPA,PAUCARPATA,M. GRAU AV PACIFICO MZ 20 LT 10,CAN,POSITIVO,1.13.104,D,D,-71.4775732158881, -16.4053174441838
2019_364,2019-12-09,AREQUIPA,AREQUIPA,PAUCARPATA,M. GRAU AV PACIFICO MZ 20 LT 10,CAN,NEGATIVO,1.13.104,D,D,-71.4775732158881, -16.4053174441838
2019_365,2019-12-09,AREQUIPA,AREQUIPA,PAUCARPATA,M. GRAU AV PACIFICO MZ 20 LT 10,CAN,NEGATIVO,1.13.104,D,D,-71.4775732158881, -16.4053174441838
2019_366,2019-12-09,AREQUIPA,AREQUIPA,PAUCARPATA,M. GRAU AV PACIFICO MZ 20 LT 10,CAN,NEGATIVO,1.13.104,D,D,-71.4775732158881, -16.4053174441838
2019_368,2019-12-10,AREQUIPA,AREQUIPA,M. MELGAR,G. SAN MARTIN,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2019_367,2019-12-10,AREQUIPA,AREQUIPA,C. COLORADO,V. A BELAUNDE J 15,CAN,NEGATIVO,1.4.286,C,C,-71.5589390652982, -16.3483222634688
2019_370,2019-12-16,AREQUIPA,AREQUIPA,CERCADO,PASAJE PALOMAR,CAN,NEGATIVO,1.8.103,A,A,-71.5411934285228, -16.4152696757411
2019_372,2019-12-17,AREQUIPA,AREQUIPA,J.L.B. Y R,PEDRO DIEZ CANSECO,CAN,NEGATIVO,1.8.34,B,B,-71.5262896499619, -16.428164379382
2019_371,2019-12-17,AREQUIPA,AREQUIPA,C. COLORADO,LA LIBERTAD,CAN,NEGATIVO,NA,NA,NA,NA,NA
2019_373,2019-12-18,AREQUIPA,AREQUIPA,M. MELGAR,G. SAN MARTIN,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2019_374,2019-12-24,AREQUIPA,AREQUIPA,C. COLORADO,ASOC LOS QUECHUAS MZ F LT 1,CAN,POSITIVO,1.4.188,E,E,-71.5852891360474, -16.3124855335225
2019_375,2019-12-27,AREQUIPA,AREQUIPA,C. COLORADO,ASC LAS TORRES D 12,CAN,NEGATIVO,1.4.220,E,E,-71.5664930891761, -16.3233528548447
2020_1,2020-01-02,AREQUIPA,AREQUIPA,J.L.B. Y R,JESUS NAZARENO,CAN,NEGATIVO,NA,NA,NA,NA,NA
2020_6,2020-01-15,AREQUIPA,AREQUIPA,HUNTER,COLOMBIA 417,CAN,NEGATIVO,1.7.24,C,C,-71.5556052804186, -16.4435028450946
2020_8,2020-01-16,AREQUIPA,AREQUIPA,M. MELGAR,G. SAN MARTIN,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2020_9,2020-01-16,AREQUIPA,AREQUIPA,YURA,PASCANA JR IQUITOS LT 22,CAN,NEGATIVO,1.X.11,NA,NA,NA,NA
2020_10,2020-01-20,AREQUIPA,AREQUIPA,YURA,J. A QUIÑONES SECTOR VILLA QUIÑONES KM 14 MZ 38 LT 3 ZN 1 1RA ETAPA,CAN,POSITIVO,1.X.40,NA,NA,NA,NA
2020_12,2020-01-24,AREQUIPA,AREQUIPA,J.L.B. Y R,URB LA ESTRELLA D 18,CAN,NEGATIVO,1.8.55,A,A,-71.5180705098495, -16.4282396237597
2020_11,2020-01-24,AREQUIPA,AREQUIPA,C. COLORADO,VIA YURA KM 10,CAN,NEGATIVO,NA,NA,NA,NA,NA
2020_13,2020-01-24,AREQUIPA,AREQUIPA,YURA,ABELARDO QUIÑONEZ MZ 37 LT 3,CAN,NEGATIVO,1.29.40,D,D,-71.6186015648232, -16.3170471465462
2020_14,2020-01-28,AREQUIPA,AREQUIPA,C. COLORADO,URB SAN ISIDRO,CAN,NEGATIVO,NA,NA,NA,NA,NA
2020_16,2020-01-30,AREQUIPA,AREQUIPA,M. MELGAR,G. SAN MARTIN,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2020_23,2020-02-03,AREQUIPA,AREQUIPA,CAYMA,SOL DE LOS ANDES L2,CAN,POSITIVO,1.3.63,E,E,-71.5269478463344, -16.3161383814844
2020_24,2020-02-03,AREQUIPA,AREQUIPA,CHARACATO,ASC V DE LA CANDELARIA ZN DMZ D LT 6,CAN,NEGATIVO,1.5.21,C,C,-71.5002536916031, -16.4629669030792
2020_25,2020-02-04,AREQUIPA,AREQUIPA,YURA,BELLAVISTA MX X 1 LT 12,CAN,POSITIVO,1.29.89,D,D,-71.638940858336, -16.3036116616554
2020_26,2020-02-06,AREQUIPA,AREQUIPA,CAYMA,SOL DE LOS ANDES L2,CAN,NEGATIVO,1.3.63,E,E,-71.5269478463344, -16.3161383814844
2020_27,2020-02-06,AREQUIPA,AREQUIPA,CAYMA,SOL DE LOS ANDES L2,CAN,NEGATIVO,1.3.63,E,E,-71.5269478463344, -16.3161383814844
2020_28,2020-02-06,AREQUIPA,AREQUIPA,M. MELGAR,AMP PPJJ SR DE HUANCA,CAN,NEGATIVO,1.10.35,E,E,-71.4869715991195, -16.3990469400182
2020_29,2020-02-06,AREQUIPA,AREQUIPA,YURA,BELLAVISTA MX X 1 LT 12,CAN,NEGATIVO,1.29.89,D,D,-71.638940858336, -16.3036116616554
2020_30,2020-02-10,AREQUIPA,AREQUIPA,PAUCARPATA,M. GRAU ZONA C RICARDO PALMA 310,CAN,POSITIVO,1.13.105,D,D,-71.4775681166578, -16.4090775498581
2020_32,2020-02-11,AREQUIPA,AREQUIPA,YURA,SALAMANCA ENTRADA MARG I29,CAN,NEGATIVO,1.29.89,D,D,-71.638940858336, -16.3036116616554
2020_33,2020-02-11,AREQUIPA,AREQUIPA,YURA,SALAMANCA ENTRADA MARG I29,CAN,NEGATIVO,1.29.89,D,D,-71.638940858336, -16.3036116616554
2020_34,2020-02-12,AREQUIPA,AREQUIPA,C. COLORADO,CHACHANI I MZA LT 11,CAN,NEGATIVO,1.4.270,E,E,-71.5431714548264, -16.3181826259455
2020_35,2020-02-13,AREQUIPA,AREQUIPA,PAUCARPATA,RICARDO PALMA 317 Z C,CAN,NEGATIVO,1.13.105,D,D,-71.4775681166578, -16.4090775498581
2020_36,2020-02-13,AREQUIPA,AREQUIPA,PAUCARPATA,RICARDO PALMA 317 Z C,CAN,NEGATIVO,1.13.105,D,D,-71.4775681166578, -16.4090775498581
2020_37,2020-02-13,AREQUIPA,AREQUIPA,PAUCARPATA,RICARDO PALMA 310 Z C,CAN,NEGATIVO,1.13.105,D,D,-71.4775681166578, -16.4090775498581
2020_38,2020-02-13,AREQUIPA,AREQUIPA,PAUCARPATA,RICARDO PALMA 310 Z C,CAN,NEGATIVO,1.13.105,D,D,-71.4775681166578, -16.4090775498581
2020_39,2020-02-13,AREQUIPA,AREQUIPA,PAUCARPATA,RICARDO PALMA 310 Z C,CAN,NEGATIVO,1.13.105,D,D,-71.4775681166578, -16.4090775498581
2020_40,2020-02-13,AREQUIPA,AREQUIPA,PAUCARPATA,RICARDO PALMA 310 Z C,CAN,NEGATIVO,1.13.105,D,D,-71.4775681166578, -16.4090775498581
2020_41,2020-02-13,AREQUIPA,AREQUIPA,YURA,APIAR MZ M,CAN,POSITIVO,1.4.157,D,D,-71.606538445343, -16.3182869047681
2020_42,2020-02-14,AREQUIPA,AREQUIPA,PAUCARPATA,CAMPO MARTE CALLE PRIMAVERA A 3,CAN,POSITIVO,1.13.56,C,C,-71.4959101054772, -16.4267551163365
2020_43,2020-02-14,AREQUIPA,AREQUIPA,M. MELGAR,PUEBLO LIBRE MZ 6 LT 2,CAN,NEGATIVO,1.10.18,E,E,-71.4937262460702, -16.3945186791385
2020_44,2020-02-17,AREQUIPA,AREQUIPA,MIRAFLORES,CALVARIO 1429,CAN,NEGATIVO,1.11.10,B,B,-71.5232040885557, -16.3896957163818
2020_45,2020-02-17,AREQUIPA,AREQUIPA,MIRAFLORES,PORVENIR L. PRADO MZ J LT 10,CAN,NEGATIVO,1.11.22,D,D,-71.5048300237269, -16.375116292057
2020_46,2020-02-17,AREQUIPA,AREQUIPA,C. COLORADO,AV AVIACION 2005,CAN,NEGATIVO,1.4.92,B,B,-71.5586224490447, -16.3604307016491
2020_47,2020-02-19,AREQUIPA,AREQUIPA,PAUCARPATA,CLAVELES D 2,CAN,NEGATIVO,1.13.83,B,B,-71.5023491340418, -16.4221132026716
2020_48,2020-02-20,AREQUIPA,AREQUIPA,SABANDIA,SABANDIA,CAN,NEGATIVO,1.17.4,B,B,-71.4964214827937, -16.4521782337178
2020_49,2020-02-21,AREQUIPA,AREQUIPA,PAUCARPATA,A. PAUCARPATA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2020_50,2020-02-21,AREQUIPA,AREQUIPA,MIRAFLORES,E. MISTI,CAN,NEGATIVO,NA,NA,NA,NA,NA
2020_51,2020-02-24,AREQUIPA,AREQUIPA,M. MELGAR,CALLE CAHUIDE 401,CAN,NEGATIVO,1.10.2,B,B,-71.5075955609585, -16.402368289414
2020_53,2020-02-24,AREQUIPA,AREQUIPA,SABANDIA,VIA PEATONAL AL MOLINO,CAN,NEGATIVO,1.17.4,B,B,-71.4964214827937, -16.4521782337178
2020_54,2020-02-24,AREQUIPA,AREQUIPA,C. COLORADO,PERUARBO,CAN,NEGATIVO,NA,NA,NA,NA,NA
2020_56,2020-02-26,AREQUIPA,AREQUIPA,PAUCARPATA,CALLE PROGRESO 210,CAN,NEGATIVO,1.13.1,B,B,-71.5042118449788, -16.4355387685106
2020_57,2020-03-02,AREQUIPA,AREQUIPA,C. COLORADO,JLB Y R SEC I MZ G LT 5,CAN,NEGATIVO,1.4.303,E,E,-71.6010024130297, -16.3268390357663
2020_60,2020-03-03,AREQUIPA,AREQUIPA,YURA,KM 17 LT 11 MZ V SALAMANCA,CAN,POSITIVO,1.29.71,D,D,-71.6261431360376, -16.3003093321756
2020_61,2020-03-04,AREQUIPA,AREQUIPA,YANAHUARA,OSCAR R BENAVIDES 318,CAN,NEGATIVO,1.27.7,A,A,-71.5417325815815, -16.3880302019801
2020_63,2020-03-09,AREQUIPA,AREQUIPA,C. COLORADO,JLB Y R SEC II MZ S LT 18,CAN,POSITIVO,1.4.304,E,E,-71.5978467359513, -16.3311358347802
2020_64,2020-03-10,AREQUIPA,AREQUIPA,C. COLORADO,VILLA CONO NORTE MANZANA  J LT 20,CAN,POSITIVO,1.4.165,D,D,-71.5953489021968, -16.3177720136753
2020_66,2020-03-13,AREQUIPA,AREQUIPA,A.S.A.,AV AREQUIPA 1312 A,CAN,NEGATIVO,1.1.2,B,B,-71.515285084122, -16.3794216618094
2020_69,2020-03-17,AREQUIPA,AREQUIPA,MIRAFLORES,PORVENIR,CAN,NEGATIVO,1.11.22,D,D,-71.5048300237269, -16.375116292057
2020_70,2020-03-23,AREQUIPA,AREQUIPA,CAYMA,DEAN VALDIVIA D 2 SEC 2 LT 5 A. CAYMA,CAN,NEGATIVO,1.3.88,C,C,-71.553042024136, -16.3381342812089
2020_71,2020-03-23,AREQUIPA,AREQUIPA,CAYMA,DEAN VALDIVIA D 2 SEC 2 LT 5 A. CAYMA,CAN,NEGATIVO,1.3.88,C,C,-71.553042024136, -16.3381342812089
2020_72,2020-03-23,AREQUIPA,AREQUIPA,MIRAFLORES,CALLE ALTO MISTI 123,CAN,NEGATIVO,1.11.2,B,B,-71.5255072259235, -16.3944226027238
2020_73,2020-03-27,AREQUIPA,AREQUIPA,M. MELGAR,NOV CUADRA AV. PERU CERCA A M. GRAU,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2020_74,2020-04-02,AREQUIPA,AREQUIPA,C. COLORADO,BOSQUES DE GETSEMANI A 15 ZN B,CAN,NEGATIVO,1.4.281,D,D,-71.5518825098599, -16.3318727793404
2020_75,2020-04-06,AREQUIPA,AREQUIPA,MOLLEBAYA,V DE CHAPI MACHAGUAYA,CAN,NEGATIVO,1.12.4,D,D,-71.4969924203772, -16.4963917196797
2020_76,2020-04-07,AREQUIPA,AREQUIPA,C. COLORADO,GUARDIA REPUBLICANA MZ F LT 7,CAN,NEGATIVO,1.4.167,E,E,-71.5930652468765, -16.3187927649142
2020_77,2020-05-07,AREQUIPA,AREQUIPA,M. MELGAR,CUADRA 8 AV ARGENTINA Y AMAZONAS,CAN,NEGATIVO,1.10.2,B,B,-71.5075955609585, -16.402368289414
2020_78,2020-05-18,AREQUIPA,AREQUIPA,YURA,RELLENO SANITARIOI,CAN,NEGATIVO,NA,NA,NA,NA,NA
2020_79,2020-05-25,AREQUIPA,AREQUIPA,PAUCARPATA,C. BLANCA AV T AMARU S/N,CAN,NEGATIVO,NA,NA,NA,NA,NA
2020_81,2020-05-28,AREQUIPA,AREQUIPA,J.L.B. Y R,SIMON BOLIVAR,CAN,NEGATIVO,1.8.12,C,C,-71.5110868089567, -16.4445145979982
2020_83,2020-06-04,AREQUIPA,AREQUIPA,YURA,C. DE DIOS,CAN,NEGATIVO,NA,NA,NA,NA,NA
2020_84,2020-06-05,AREQUIPA,AREQUIPA,CAYMA,EL SOLAR DE CAYMA B 19,CAN,NEGATIVO,1.3.60,D,D,-71.5370063832814, -16.3277449256785
2020_85,2020-06-05,AREQUIPA,AREQUIPA,CAYMA,EL SOLAR DE CAYMA B 19,CAN,NEGATIVO,1.3.60,D,D,-71.5370063832814, -16.3277449256785
2020_87,2020-06-08,AREQUIPA,AREQUIPA,M. MELGAR,ALTO SAN MARTIN,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2020_89,2020-06-11,AREQUIPA,AREQUIPA,CHARACATO,CHARACATO,CAN,NEGATIVO,NA,NA,NA,NA,NA
2020_92,2020-06-16,AREQUIPA,AREQUIPA,MIRAFLORES,ALAMEDA SALAVERRY M 6,CAN,NEGATIVO,1.11.64,B,B,-71.5106904456261, -16.3938489479457
2020_94,2020-06-25,AREQUIPA,AREQUIPA,MIRAFLORES,TAHUANTINSUYO MZ M LT 2,CAN,NEGATIVO,1.11.34,D,D,-71.5082929356576, -16.3837474660416
2020_95,2020-06-26,AREQUIPA,AREQUIPA,C. COLORADO,T AMARU,CAN,NEGATIVO,NA,NA,NA,NA,NA
2020_97,2020-07-14,AREQUIPA,AREQUIPA,PAUCARPATA,CAMPO MARTE 119 W 18 B,CAN,NEGATIVO,1.13.56,C,C,-71.4959101054772, -16.4267551163365
2020_98,2020-07-14,AREQUIPA,AREQUIPA,MIRAFLORES,AV SAN MARTIN 3222 A MISTI,CAN,NEGATIVO,1.11.18,C,C,-71.511720456436, -16.3819026079309
2020_99,2020-07-30,AREQUIPA,AREQUIPA,M. MELGAR,HEROES DE ANGAMOS,CAN,NEGATIVO,NA,NA,NA,NA,NA
2020_100,2020-08-25,AREQUIPA,AREQUIPA,M. MELGAR,AAHH EL MIRADOR,CAN,NEGATIVO,1.10.21,E,E,-71.491451836474, -16.3920450359548
2020_101,2020-08-31,AREQUIPA,AREQUIPA,YANAHUARA,CLUB INTERNACIONAL,CAN,NEGATIVO,1.27.5,A,A,-71.5373565590615, -16.3888238265462
2020_102,2020-09-09,AREQUIPA,AREQUIPA,M. MELGAR,PPJJ JERUSALEN,CAN,NEGATIVO,1.10.36,C,C,-71.4896264635742, -16.4009186345142
2020_103,2020-09-14,AREQUIPA,AREQUIPA,CAYMA,SEAN VALDIVIA,CAN,NEGATIVO,1.3.49,D,D,-71.5448778684679, -16.3475054459416
2020_104,2020-09-14,AREQUIPA,AREQUIPA,CAYMA,SEAN VALDIVIA,CAN,NEGATIVO,1.3.49,D,D,-71.5448778684679, -16.3475054459416
2020_105,2020-09-25,AREQUIPA,AREQUIPA,M. MELGAR,G SAN MARTIN,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2020_106,2020-09-29,AREQUIPA,AREQUIPA,YURA,ALTIPLANO E 21,CAN,POSITIVO,1.X.70,NA,NA,NA,NA
2020_107,2020-09-29,AREQUIPA,AREQUIPA,YURA,ALTIPLANO E 22,CAN,NEGATIVO,1.X.70,NA,NA,NA,NA
2020_109,2020-10-01,AREQUIPA,AREQUIPA,C. COLORADO,ZAMACOLA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2020_110,2020-10-06,AREQUIPA,AREQUIPA,CERCADO,PLAZA DE ARMAS,CAN,NEGATIVO,1.27.65,B,B,-71.5365084988741, -16.3999252208348
2020_111,2020-10-06,AREQUIPA,AREQUIPA,CERCADO,SAN JERONIMO,CAN,NEGATIVO,1.8.103,A,A,-71.5411934285228, -16.4152696757411
2020_113,2020-10-14,AREQUIPA,AREQUIPA,C. COLORADO,JORGE CHAVEZ MZ N LT 2,CAN,POSITIVO,1.4.278,E,E,-71.5454057078668, -16.3234320986221
2020_114,2020-10-19,AREQUIPA,AREQUIPA,J.L.B. Y R,URB LA ENCALADA,CAN,NEGATIVO,1.8.54,A,A,-71.5156470903714, -16.4296578829524
2020_116,2020-10-23,AREQUIPA,AREQUIPA,YURA,PROFAM ZN 1 MZ B LT 31 KM 16,CAN,NEGATIVO,1.29.22,E,E,-71.6329375218378, -16.292052256279
2020_117,2020-10-29,AREQUIPA,AREQUIPA,PAUCARPATA,ALTO JESUS ZOOLOGICO,CAN,NEGATIVO,1.13.34,E,E,-71.4752178260381, -16.4195187165527
2020_118,2020-10-30,AREQUIPA,AREQUIPA,M. MELGAR,G. SAN MARTIN,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2020_119,2020-11-02,AREQUIPA,AREQUIPA,C. COLORADO,NA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2020_120,2020-11-02,AREQUIPA,AREQUIPA,C. COLORADO,JORGE CHAVEZ M 5,CAN,NEGATIVO,1.4.278,E,E,-71.5454057078668, -16.3234320986221
2020_121,2020-11-03,AREQUIPA,AREQUIPA,CAYMA,RAFAEL BELAUNDE C 10,CAN,NEGATIVO,1.3.57,C,C,-71.5412317881648, -16.3345635899111
2020_123,2020-11-13,AREQUIPA,AREQUIPA,M. MELGAR,G. SAN MARTIN,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2020_124,2020-11-13,AREQUIPA,AREQUIPA,M. MELGAR,AAHH LOS OLIVOS MZ V LT 3,CAN,POSITIVO,1.10.25,D,D,-71.4861605081842, -16.3955137387219
2020_125,2020-11-16,AREQUIPA,AREQUIPA,CERCADO,PLAZA DE ARMAS,CAN,NEGATIVO,1.27.65,B,B,-71.5365084988741, -16.3999252208348
2020_126,2020-11-16,AREQUIPA,AREQUIPA,CERCADO,PLAZA DE ARMAS,CAN,NEGATIVO,1.27.65,B,B,-71.5365084988741, -16.3999252208348
2020_127,2020-11-16,AREQUIPA,AREQUIPA,M. MELGAR,AAHH LOS OLIVOS MZ V LT 3,CAN,NEGATIVO,1.10.25,D,D,-71.4861605081842, -16.3955137387219
2020_128,2020-11-17,AREQUIPA,AREQUIPA,CAYMA,CASA BLANCA MZ C LT 2 ZN A,CAN,POSITIVO,1.3.113,E,E,-71.5271226450325, -16.2964993984006
2020_129,2020-11-19,AREQUIPA,AREQUIPA,CAYMA,CASA BLANCA MZ C LT 2 ZN A,CAN,NEGATIVO,1.3.113,E,E,-71.5271226450325, -16.2964993984006
2020_131,2020-11-24,AREQUIPA,AREQUIPA,C. COLORADO,VILLA PARAISO MZ A LT 12,CAN,NEGATIVO,1.4.283,D,D,-71.5552974755668, -16.3340071143718
2020_132,2020-11-24,AREQUIPA,AREQUIPA,C. COLORADO,VILLA PARAISO MZ A LT 12,CAN,NEGATIVO,1.4.283,D,D,-71.5552974755668, -16.3340071143718
2020_133,2020-11-25,AREQUIPA,AREQUIPA,PAUCARPATA,M GRAU PSJE ROMA MZ 16 B 1,CAN,NEGATIVO,1.13.99,C,C,-71.4886170522165, -16.4116377700973
2020_134,2020-11-26,AREQUIPA,AREQUIPA,CAYMA,UPIS 19 DE ENERO A 3,CAN,POSITIVO,1.3.81,E,E,-71.5489847649502, -16.3415593279736
2020_136,2020-11-27,AREQUIPA,AREQUIPA,CAYMA,LIMITE DE B. AIRES CON AVELINO CACERES CMTE 16,CAN,NEGATIVO,1.3.67,E,E,-71.5466314598294, -16.3512426185414
2020_137,2020-11-27,AREQUIPA,AREQUIPA,CAYMA,EMB DE JAPON MZ P LT 22 A CAYMS,CAN,NEGATIVO,1.3.64,E,E,-71.5276406591166, -16.3100535909512
2020_139,2020-11-30,AREQUIPA,AREQUIPA,J.L.B. Y R,P DIEZ CANSECO MZ 3 P 13,CAN,NEGATIVO,1.8.34,B,B,-71.5262896499619, -16.428164379382
2020_138,2020-11-30,AREQUIPA,AREQUIPA,C. COLORADO,APIPA SEC 8 MZ R LT 6,CAN,POSITIVO,1.4.320,E,E,-71.6164915909912, -16.3322634683185
2020_140,2020-12-01,AREQUIPA,AREQUIPA,YURA,C DE DIOS CMTE 24 MZ E LT 9 B KM 14,CAN,POSITIVO,1.29.37,D,D,-71.6047930265878, -16.3142031422447
2020_141,2020-12-04,AREQUIPA,AREQUIPA,C. COLORADO,STA ROSA DE LIMA MERCADO MAYORISTA ZN A,CAN,POSITIVO,1.4.199,E,E,-71.5856970108338, -16.330292037279
2020_142,2020-12-14,AREQUIPA,AREQUIPA,CAYMA,ASOCIACION SOL DE ORO,CAN,NEGATIVO,1.3.86,D,D,-71.5533553525071, -16.3405339282564
2020_143,2020-12-15,AREQUIPA,AREQUIPA,C. COLORADO,T AMARU,CAN,NEGATIVO,NA,NA,NA,NA,NA
2020_144,2020-12-16,AREQUIPA,AREQUIPA,YURA,NUEVA JUVENTUD,CAN,POSITIVO,1.X.36,NA,NA,NA,NA
2020_145,2020-12-17,AREQUIPA,AREQUIPA,PAUCARPATA,PROGRESISTA CHICAGO 113,CAN,NEGATIVO,1.13.92,C,C,-71.5044211596086, -16.4124176593539
2020_147,2020-12-21,AREQUIPA,AREQUIPA,C. COLORADO,STA ROSA DE LIMA MERCADO MAYORISTA ZN A,CAN,NEGATIVO,1.4.199,E,E,-71.5856970108338, -16.330292037279
2020_148,2020-12-21,AREQUIPA,AREQUIPA,C. COLORADO,Apipa IV,CAN,POSITIVO,1.4.155,E,E,-71.6124738031585, -16.3267771926149
2020_149,2020-12-21,AREQUIPA,AREQUIPA,C. COLORADO,Andres Avelino Caceres,CAN,POSITIVO,1.4.227,D,D,-71.5741887683672, -16.3307361359439
2020_152,2020-12-28,AREQUIPA,AREQUIPA,C. COLORADO,APIPA SEC 8 LA ISLA,CAN,NEGATIVO,1.4.320,E,E,-71.6164915909912, -16.3322634683185
2020_153,2020-12-28,AREQUIPA,AREQUIPA,C. COLORADO,URB EL NAZARENO T 14  5TA ETAPA,CAN,NEGATIVO,1.4.280,C,C,-71.5493196423587, -16.3276160973787
2021_1,2021-01-04,AREQUIPA,AREQUIPA,C. COLORADO,JARDINES DE CHACHANI,CAN,NEGATIVO,1.4.268,E,E,-71.5420781132407, -16.3129565757005
2021_2,2021-01-04,AREQUIPA,AREQUIPA,C. COLORADO,APIPA SEC IV MZ B LT 4,CAN,NEGATIVO,1.4.155,E,E,-71.6124738031585, -16.3267771926149
2021_3,2021-01-05,AREQUIPA,AREQUIPA,C. COLORADO,VILLA HERMOSA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2021_4,2021-01-07,AREQUIPA,AREQUIPA,YURA,ASC CAMINEROS EMPLEADOS H 14,CAN,POSITIVO,1.X.37,NA,NA,NA,NA
2021_5,2021-01-07,AREQUIPA,AREQUIPA,YURA,VIA PUBLICA KM 16,CAN,NEGATIVO,1.29.29,D,D,-71.6181893640077, -16.3015792126833
2021_7,2021-01-12,AREQUIPA,AREQUIPA,C. COLORADO,ASC AMAZONAS MZ T LT 17,CAN,POSITIVO,1.4.277,E,E,-71.5507793845863, -16.3237426981727
2021_8,2021-01-14,AREQUIPA,AREQUIPA,M. MELGAR,PPJJ CERRITO BELEN MZ I LT 14,CAN,NEGATIVO,1.10.24,D,D,-71.4882664853797, -16.3929992360789
2021_10,2021-01-15,AREQUIPA,AREQUIPA,C. COLORADO,UPIS SALVADOR ZN B MZ G LOTE 10,CAN,POSITIVO,1.4.209,E,E,-71.5798417849575, -16.3240148841003
2021_9,2021-01-15,AREQUIPA,AREQUIPA,C. COLORADO,PARQUE INDUSTRIAL,CAN,POSITIVO,1.4.108,D,D,-71.5917579593657, -16.3518602358944
2021_11,2021-01-18,AREQUIPA,AREQUIPA,C. COLORADO,UPIS SALVADOR ZN B MZ G LOTE 10,CAN,POSITIVO,1.4.209,E,E,-71.5798417849575, -16.3240148841003
2021_12,2021-01-21,AREQUIPA,AREQUIPA,YURA,KM 13 CMTE 14 ZN 1 MZ H LT 8,CAN,POSITIVO,1.29.46,D,D,-71.6143716645724, -16.3101465420724
2021_16,2021-01-25,AREQUIPA,AREQUIPA,YURA,ASC AUTODROMO KM 17 D 3 SEC 63,CAN,POSITIVO,1.X.60,NA,NA,NA,NA
2021_14,2021-01-25,AREQUIPA,AREQUIPA,C. COLORADO,EDUARDO DE LA PINELA MZ LT 22,CAN,POSITIVO,1.4.136,D,D,-71.5966587896651, -16.3258868694556
2021_15,2021-01-25,AREQUIPA,AREQUIPA,C. COLORADO,GRANJEROS UNIDOS S/N,CAN,POSITIVO,1.4.162,D,D,-71.5979796728482, -16.3178543392988
